,Review URL,Star,Cleaned Text,Text_Polarity,Text_Subjectivity
47,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEAsm-7LUTIQf8cmvthtEpR8I2mvbu4cCquE65Kbair3dLk6b-7bOVSAIsiz4AAnVivZH3TrRkIPy1nQiM,1,good,0.7,0.6000000000000001
48,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEDPU-7umriMoP5escbBde2VAuuLHgOftyUFL-5rS24WRheC_mCHvj1FN5nCjtVbInI_Quf32gfeUE0eZ8,1,wonderful,1.0,1.0
49,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG0hyXAMHYCFcwTkTTN81-JQxUtech7e7MG123WqZmhc5Q8PJbrQtvE6Ug1CM4gNbL4S7YyQYpEtznt6jw,1,good,0.7,0.6000000000000001
50,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFXLXofcm13aSQy1Rlqfrz0xn4Fo977c3jSsTCzJCae8DRwXcKrRkiD1ItFWvE_aC4HRns48LBt-ZRqTz8,1,nice app i like this app,0.6,1.0
51,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHKm2Sqq8pRx_K7mGU6-7jDqmfEPrU75VCVeyX4TWykYXUnbjwbMzaC7cAe49io_Z_anJGAcRNsWeD0BKA,1,nice,0.6,1.0
52,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHos2-xKBWocKZyqebKBN1ocUMuvwelAGCR3uP2U-3OjyR_-KiYaE47yhJEeU35regHeoiorlq4PUpC1Zc,1,no privacy  use brave  firefox or duckduckgo instead ,0.8,1.0
53,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG206ephNZ2bgJB9ZQ0R6YYujKpgbnnw0cxtzJHx94TTO2qWIS1t0Hoa_OxCWfVvz4GWZ2uEztOvn6ZB60,1,been trying to update this fir a month now  but it isn t successful ,0.75,0.95
54,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHWlSR8HQpWFd_aCC5pIASCcRiNLraQJ6jpqaLJtSuGBDrhrqulM27XwUD_SvGjO---foKKpKp4jzrw-J4,1,nice  ,0.6,1.0
55,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEmBYD2K7dzWg7yGCquT0lHoujc7u6BCuTUZuT2ClUxtAtCY1Ct08x2nkSgWaNTfNFTHHEtic3BkG8VPA0,1,good,0.7,0.6000000000000001
56,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFAXCqJlY0QGXTSNpFxjuq3zUimF65JEAtZYu_u23DVu68sJsDsTJE4_pi3W3dDHg4Ma3RtcDZ9tpFDFCw,1,excellent,1.0,1.0
57,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGdI-aqjLA4VCV7xUHUthJLMete3B8QocX4Oc8LTdyj8OWSAIC2hS9Uab9FHwwRyAL72uThvKb5f_vM_7I,1,awesome,1.0,1.0
58,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFeUqz8HYEX9NIXU__wNrr_TGUSGxaqXF06pH7g75onqWf4vQTcXhGG0eRluYseNsL0RCj3OHYXD6pcPPc,1,good,0.7,0.6000000000000001
59,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHIuT69_Fdjc6y2SGEWA_YeLBc1l1t6KOSbRGmGPwQYjP3yWx8NZlFRXfpB7p5NY4vfR0JkKD_wV8wawes,1,good luck with,0.7,0.6000000000000001
60,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE7V8tBncEWmuSlPuG37wYeDQEpqE9SqQ5XcxdphhF0gGByQV_mi2uWrKvo633Qr5aTrlJUu2pxzKRA0HM,1,the app very good,0.9099999999999999,0.7800000000000001
61,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEdueNZf8Gqxp-RXvfCcazdhrKX3orVVHN6PzECGCw2SJGAcpeyaxehFCTTG2Ht0STFtSYL5wIqtq-uHYc,1,good app,0.7,0.6000000000000001
62,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGwMdHwRarRqzoa-qsQd98rj1TkrrKzmLnC9Ic38i4w0PLmTMs3C_1XkGkf7XvnohEYCUYlQHIJDnuszlo,1,       good luck to u  ,0.7,0.6000000000000001
63,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE1uOYR0upv1umw0BPgMd6ruA5UyPpcyDtynVxYMcdyt4e9gAFjvajF6ly5s9JC6ytwUxIpSSULxQLGs-M,1, th feb update    i liked that grouping tab and all  if there are some changes there should be a way to enable disable features ,0.6,0.8
